HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
225,113.8485196,22.57678478,114.0159932,22.66481946,0,0,0,0,0,5,0
4232,113.9496673,22.55344059,113.8556547,22.57802118,0,0,0,0,1,7,0
182,114.0459686,22.60518174,114.0239956,22.64331109,0,0,0,0,0,0,0
1756,114.03878,22.60185337,113.8877406,22.567384,0,0,0,0,0,5,0
228,114.079839,22.54379355,114.0377195,22.55782833,0,0,0,0,0,0,0
1090,113.9496693,22.55122213,114.2096575,22.69814443,0,0,0,0,0,0,0
2314,113.8922297,22.54960966,113.8877406,22.567384,0,0,0,0,0,5,0
1665,113.9040543,22.57707871,114.0986663,22.57202525,0,0,0,0,0,3,0
1846,113.9299459,22.74871131,113.8282306,22.78595423,0,0,0,0,0,4,0
3498,114.2215604,22.73269285,114.3284852,22.67832611,0,0,0,0,0,2,0
245,113.8505256,22.57003332,114.0278292,22.66347045,0,0,0,0,0,5,0
284,113.8849753,22.56657531,113.95262750167561,22.548782465820338,0,0,0,0,0,0,0
912,114.0209658,22.64238649,113.9787226,22.59837117,0,0,0,0,0,0,0
1623,114.0153588,22.62734916,114.2378371,22.71639645,0,0,0,0,0,0,0
2609,113.9609462,22.53262882,114.0541074,22.62697383,0,0,0,0,1,6,0
3521,114.0239956,22.64331109,113.8289193,22.71956443,0,0,0,0,0,0,0
4699,113.9137794,22.55581774,114.034427,22.52841219,0,0,0,0,3,6,0
3320,114.0227262,22.66113226,114.0261157,22.63404516,0,0,0,0,0,4,0
7570,113.8534184,22.57260798,113.9396419,22.74453187,0,0,0,0,0,1,0
576,113.8485196,22.57678478,113.8877406,22.567384,0,0,0,0,0,4,0
866,113.8826033,22.55538645,113.8688348,22.55791811,0,0,0,0,0,3,0
1987,113.8564484,22.62003008,113.8877406,22.567384,0,0,0,0,0,0,0
5214,114.0045131,22.64230583,114.0541074,22.62697383,0,0,0,0,1,3,0
1166,113.8746316,22.55197004,113.8877406,22.567384,0,0,0,0,0,2,0
3430,114.1248286,22.57658164,114.1327359,22.57133974,0,0,0,0,0,1,0
7271,114.0173094,22.62430723,113.8619944,22.63229419,0,0,0,0,0,0,0
